strain,carbon_source,replicate,name,mass_frac,localization,cog_category,cog_letter,growth_rate_hr,source
NQ1390,0.2% glucose,0,chey,0.001317583,phi_cyto,Not Assigned,T,0.5,Mori et al. 2021
NCM3722,0.4% sodium acetate,0,chey,0.0003981402,phi_cyto,Not Assigned,T,0.5010702510071894,Mori et al. 2021
NCM3722,10 mM glucose-6-phosphate + 10 mM gluconate,0,chey,1.174635e-05,phi_cyto,Not Assigned,T,1.1240224549620734,Mori et al. 2021
NCM3722,12 mM arabinose,0,chey,0.0007571136,phi_cyto,Not Assigned,T,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,chey,0.0004875408,phi_cyto,Not Assigned,T,0.9041050181216675,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,chey,0.0003452826,phi_cyto,Not Assigned,T,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,chey,0.0005325179,phi_cyto,Not Assigned,T,0.7701635339554948,Mori et al. 2021
BW25113,M9_glucose,0,chey,7.4075824769513234e-06,phi_cyto,Not Assigned,T,0.6931471805599453,Soufi et al. 2015
REL606,gluconate_growth,0,chey,1.3746805050581705e-06,phi_cyto,Not Assigned,T,0.6630116912775283,Caglar et al. 2017
REL606,glucose_time_course,0,chey,6.233199541638229e-07,phi_cyto,Not Assigned,T,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS complete,0,chey,2.2691749608401466e-06,phi_cyto,Not Assigned,T,1.934364224818452,Li et al. 2014
MG1655,MOPS minimal,0,chey,4.526976110199891e-06,phi_cyto,Not Assigned,T,0.738700370046123,Li et al. 2014
BW25113,glucose_minimal,0,chey,2.448776368675624e-05,phi_cyto,Not Assigned,T,0.21,Peebo et al. 2015
BW25113,glucose_minimal,0,chey,1.4634017026637837e-05,phi_cyto,Not Assigned,T,0.22,Peebo et al. 2015
BW25113,glucose_minimal,0,chey,2.8094458241943068e-05,phi_cyto,Not Assigned,T,0.26,Peebo et al. 2015
BW25113,glucose_minimal,0,chey,1.8802325092275145e-05,phi_cyto,Not Assigned,T,0.31,Peebo et al. 2015
BW25113,glucose_minimal,0,chey,3.228056519824558e-05,phi_cyto,Not Assigned,T,0.36,Peebo et al. 2015
BW25113,glucose_minimal,0,chey,1.3962026690335302e-05,phi_cyto,Not Assigned,T,0.41,Peebo et al. 2015
BW25113,glucose_minimal,0,chey,2.1747036657606733e-05,phi_cyto,Not Assigned,T,0.46,Peebo et al. 2015
BW25113,glucose_minimal,0,chey,2.1024058999676364e-05,phi_cyto,Not Assigned,T,0.51,Peebo et al. 2015
BW25113,rich,0,chey,4.91774777692451e-05,phi_cyto,Not Assigned,T,0.25,Peebo et al. 2015
BW25113,rich,0,chey,5.568052350462085e-05,phi_cyto,Not Assigned,T,0.35,Peebo et al. 2015
BW25113,rich,0,chey,4.8070391240086205e-05,phi_cyto,Not Assigned,T,0.42,Peebo et al. 2015
BW25113,rich,0,chey,5.897132684276784e-05,phi_cyto,Not Assigned,T,0.45,Peebo et al. 2015
BW25113,rich,0,chey,4.258733190454697e-05,phi_cyto,Not Assigned,T,0.53,Peebo et al. 2015
BW25113,rich,0,chey,6.015991145045747e-05,phi_cyto,Not Assigned,T,0.55,Peebo et al. 2015
BW25113,rich,0,chey,3.88921926256911e-05,phi_cyto,Not Assigned,T,0.63,Peebo et al. 2015
BW25113,rich,0,chey,6.78596064940889e-05,phi_cyto,Not Assigned,T,0.65,Peebo et al. 2015
BW25113,rich,0,chey,4.369448402414821e-05,phi_cyto,Not Assigned,T,0.73,Peebo et al. 2015
BW25113,rich,0,chey,5.19933378553138e-05,phi_cyto,Not Assigned,T,0.74,Peebo et al. 2015
BW25113,rich,0,chey,2.2123059517072028e-05,phi_cyto,Not Assigned,T,0.78,Peebo et al. 2015
BW25113,rich,0,chey,3.62559338893393e-05,phi_cyto,Not Assigned,T,0.82,Peebo et al. 2015
BW25113,42C,0,chey,2.477305812550848e-06,phi_cyto,Not Assigned,T,0.66,Schmidt et al. 2016
BW25113,acetate,0,chey,2.5041660018257588e-06,phi_cyto,Not Assigned,T,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,chey,3.1697777870727298e-06,phi_cyto,Not Assigned,T,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,chey,1.5144408715906e-05,phi_cyto,Not Assigned,T,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,chey,4.2168692707985096e-05,phi_cyto,Not Assigned,T,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,chey,1.3830901952570336e-05,phi_cyto,Not Assigned,T,0.5,Schmidt et al. 2016
BW25113,fructose,0,chey,3.600489164571454e-06,phi_cyto,Not Assigned,T,0.65,Schmidt et al. 2016
BW25113,fumarate,0,chey,3.773433545193871e-06,phi_cyto,Not Assigned,T,0.42,Schmidt et al. 2016
BW25113,galactose,0,chey,2.9668987089849654e-06,phi_cyto,Not Assigned,T,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,chey,1.4119367246569187e-05,phi_cyto,Not Assigned,T,0.46,Schmidt et al. 2016
BW25113,glucose,0,chey,2.6957411659684564e-06,phi_cyto,Not Assigned,T,0.58,Schmidt et al. 2016
BW25113,glycerol,0,chey,2.1797795065424486e-06,phi_cyto,Not Assigned,T,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,chey,6.0743217898197125e-06,phi_cyto,Not Assigned,T,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,chey,1.2760916394973036e-06,phi_cyto,Not Assigned,T,1.9,Schmidt et al. 2016
BW25113,mannose,0,chey,4.3594689440738405e-06,phi_cyto,Not Assigned,T,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,chey,4.317171801676135e-06,phi_cyto,Not Assigned,T,0.55,Schmidt et al. 2016
BW25113,pH6,0,chey,4.573488689190605e-06,phi_cyto,Not Assigned,T,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,chey,1.861303468408466e-06,phi_cyto,Not Assigned,T,0.4,Schmidt et al. 2016
BW25113,succinate,0,chey,4.563470646665069e-06,phi_cyto,Not Assigned,T,0.44,Schmidt et al. 2016
BW25113,xylose,0,chey,2.6505361750216704e-06,phi_cyto,Not Assigned,T,0.55,Schmidt et al. 2016
MG1655,glucose_minimal,0,chey,0.0004173885801179,phi_cyto,Not Assigned,T,0.11,Valgepea et al. 2013
NCM3722,0.2% galactose,0,chez,0.0007432701,phi_cyto,cellular processes and signaling,N,0.4892803627481966,Mori et al. 2021
NQ1243,0.2% glucose,0,chez,0.001283864,phi_cyto,cellular processes and signaling,N,0.55,Mori et al. 2021
NQ1243,0.2% glucose,0,chez,0.0010937075,phi_cyto,cellular processes and signaling,N,0.56,Mori et al. 2021
NQ1243,0.2% glucose,0,chez,0.001071026,phi_cyto,cellular processes and signaling,N,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,chez,0.001168871,phi_cyto,cellular processes and signaling,N,0.71,Mori et al. 2021
NQ1243,0.2% glucose,0,chez,0.001015113,phi_cyto,cellular processes and signaling,N,0.72,Mori et al. 2021
NQ1243,0.2% glucose,0,chez,0.0009840272,phi_cyto,cellular processes and signaling,N,0.81,Mori et al. 2021
NQ1390,0.2% glucose,0,chez,0.0009573827,phi_cyto,cellular processes and signaling,N,0.33,Mori et al. 2021
NQ1390,0.2% glucose,0,chez,0.0009903395,phi_cyto,cellular processes and signaling,N,0.34,Mori et al. 2021
NQ1390,0.2% glucose,0,chez,0.001032516,phi_cyto,cellular processes and signaling,N,0.35,Mori et al. 2021
NQ1390,0.2% glucose,0,chez,0.001286803,phi_cyto,cellular processes and signaling,N,0.48,Mori et al. 2021
NQ1390,0.2% glucose,0,chez,0.001015849,phi_cyto,cellular processes and signaling,N,0.49,Mori et al. 2021
NQ1390,0.2% glucose,0,chez,0.001079253,phi_cyto,cellular processes and signaling,N,0.5,Mori et al. 2021
NCM3722,0.4% sodium acetate,0,chez,0.0003466471,phi_cyto,cellular processes and signaling,N,0.5010702510071894,Mori et al. 2021
NCM3722,12 mM arabinose,0,chez,0.0007161985,phi_cyto,cellular processes and signaling,N,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,chez,0.0004049126,phi_cyto,cellular processes and signaling,N,0.9041050181216675,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,chez,0.0003027463,phi_cyto,cellular processes and signaling,N,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,chez,0.000440871,phi_cyto,cellular processes and signaling,N,0.7701635339554948,Mori et al. 2021
REL606,glucose_time_course,0,chez,4.240538900768055e-06,phi_cyto,cellular processes and signaling,N,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,chez,2.120269450384028e-06,phi_cyto,cellular processes and signaling,N,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,chez,4.240538900768055e-06,phi_cyto,cellular processes and signaling,N,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,chez,2.120269450384028e-06,phi_cyto,cellular processes and signaling,N,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS complete,0,chez,2.397496236363684e-06,phi_cyto,cellular processes and signaling,N,1.934364224818452,Li et al. 2014
MG1655,MOPS minimal,0,chez,6.193014904607544e-06,phi_cyto,cellular processes and signaling,N,0.738700370046123,Li et al. 2014
BW25113,glucose_minimal,0,chez,1.2211724484822068e-05,phi_cyto,cellular processes and signaling,N,0.21,Peebo et al. 2015
BW25113,glucose_minimal,0,chez,1.2735996219483867e-05,phi_cyto,cellular processes and signaling,N,0.22,Peebo et al. 2015
BW25113,glucose_minimal,0,chez,2.9366495877423728e-05,phi_cyto,cellular processes and signaling,N,0.26,Peebo et al. 2015
BW25113,glucose_minimal,0,chez,1.5947957600595602e-05,phi_cyto,cellular processes and signaling,N,0.31,Peebo et al. 2015
BW25113,glucose_minimal,0,chez,1.6189647652225388e-05,phi_cyto,cellular processes and signaling,N,0.36,Peebo et al. 2015
BW25113,glucose_minimal,0,chez,2.078724761272812e-05,phi_cyto,cellular processes and signaling,N,0.41,Peebo et al. 2015
BW25113,glucose_minimal,0,chez,2.029714096770937e-05,phi_cyto,cellular processes and signaling,N,0.46,Peebo et al. 2015
BW25113,glucose_minimal,0,chez,5.662729891399425e-06,phi_cyto,cellular processes and signaling,N,0.51,Peebo et al. 2015
BW25113,rich,0,chez,2.501305142269131e-05,phi_cyto,cellular processes and signaling,N,0.25,Peebo et al. 2015
BW25113,rich,0,chez,3.056667325447147e-05,phi_cyto,cellular processes and signaling,N,0.35,Peebo et al. 2015
BW25113,rich,0,chez,2.7576983683240364e-05,phi_cyto,cellular processes and signaling,N,0.42,Peebo et al. 2015
BW25113,rich,0,chez,3.173308367234693e-05,phi_cyto,cellular processes and signaling,N,0.45,Peebo et al. 2015
BW25113,rich,0,chez,2.81848495466406e-05,phi_cyto,cellular processes and signaling,N,0.53,Peebo et al. 2015
BW25113,rich,0,chez,3.89422226096783e-05,phi_cyto,cellular processes and signaling,N,0.55,Peebo et al. 2015
BW25113,rich,0,chez,2.530223422590472e-05,phi_cyto,cellular processes and signaling,N,0.63,Peebo et al. 2015
BW25113,rich,0,chez,3.559497759755619e-05,phi_cyto,cellular processes and signaling,N,0.65,Peebo et al. 2015
BW25113,rich,0,chez,3.0895876234133884e-05,phi_cyto,cellular processes and signaling,N,0.73,Peebo et al. 2015
BW25113,rich,0,chez,,phi_cyto,cellular processes and signaling,N,0.74,Peebo et al. 2015
BW25113,rich,0,chez,1.499990554865098e-05,phi_cyto,cellular processes and signaling,N,0.78,Peebo et al. 2015
BW25113,rich,0,chez,3.066700750190208e-05,phi_cyto,cellular processes and signaling,N,0.82,Peebo et al. 2015
MG1655,glucose_minimal,0,chez,0.0001865951575826,phi_cyto,cellular processes and signaling,N,0.11,Valgepea et al. 2013
BW25113,M9_glucose,0,chia,4.559603972851156e-05,phi_peri,Not Assigned,G,0.6931471805599453,Soufi et al. 2015
MG1655,MOPS complete,0,chia,2.296127208981128e-05,phi_peri,Not Assigned,G,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,chia,2.1513377347305884e-05,phi_peri,Not Assigned,G,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,chia,2.032692988923029e-05,phi_peri,Not Assigned,G,0.738700370046123,Li et al. 2014
MG1655,MOPS complete,0,cho,9.051535078833482e-06,phi_cyto,Not Assigned,L,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,cho,9.223471437013854e-06,phi_cyto,Not Assigned,L,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,cho,1.2483367244414816e-05,phi_cyto,Not Assigned,L,0.738700370046123,Li et al. 2014
EQ 59,0.2% melibiose,0,chpb,6.697626e-06,phi_cyto,cellular processes and signaling,V,0.6817841120261757,Mori et al. 2021
MG1655,MOPS complete,0,chpb,3.3818341220253147e-06,phi_cyto,cellular processes and signaling,V,1.934364224818452,Li et al. 2014
MG1655,MOPS minimal,0,chpb,4.098769583606771e-06,phi_cyto,cellular processes and signaling,V,0.738700370046123,Li et al. 2014
BW25113,42C,0,chpb,6.260540919396392e-06,phi_cyto,cellular processes and signaling,V,0.66,Schmidt et al. 2016
BW25113,acetate,0,chpb,1.0989613920760695e-05,phi_cyto,cellular processes and signaling,V,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,chpb,8.809687502860661e-06,phi_cyto,cellular processes and signaling,V,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,chpb,7.935397201488152e-06,phi_cyto,cellular processes and signaling,V,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,chpb,7.392509771052797e-06,phi_cyto,cellular processes and signaling,V,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,chpb,6.308337351400181e-06,phi_cyto,cellular processes and signaling,V,0.5,Schmidt et al. 2016
BW25113,fructose,0,chpb,1.3498518972451468e-05,phi_cyto,cellular processes and signaling,V,0.65,Schmidt et al. 2016
BW25113,fumarate,0,chpb,7.929613683286235e-06,phi_cyto,cellular processes and signaling,V,0.42,Schmidt et al. 2016
BW25113,galactose,0,chpb,1.9061014072259325e-05,phi_cyto,cellular processes and signaling,V,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,chpb,9.546055751996572e-06,phi_cyto,cellular processes and signaling,V,0.46,Schmidt et al. 2016
BW25113,glucose,0,chpb,6.142680566433379e-06,phi_cyto,cellular processes and signaling,V,0.58,Schmidt et al. 2016
BW25113,glycerol,0,chpb,7.726411462220217e-06,phi_cyto,cellular processes and signaling,V,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,chpb,2.913010009411669e-06,phi_cyto,cellular processes and signaling,V,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,chpb,2.600848020811542e-06,phi_cyto,cellular processes and signaling,V,1.9,Schmidt et al. 2016
BW25113,mannose,0,chpb,1.5360524478772538e-05,phi_cyto,cellular processes and signaling,V,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,chpb,7.564342482199634e-06,phi_cyto,cellular processes and signaling,V,0.55,Schmidt et al. 2016
BW25113,pH6,0,chpb,6.120522867360073e-06,phi_cyto,cellular processes and signaling,V,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,chpb,1.2904024591545906e-05,phi_cyto,cellular processes and signaling,V,0.4,Schmidt et al. 2016
BW25113,succinate,0,chpb,1.636369325711192e-05,phi_cyto,cellular processes and signaling,V,0.44,Schmidt et al. 2016
BW25113,xylose,0,chpb,7.307259552107101e-06,phi_cyto,cellular processes and signaling,V,0.55,Schmidt et al. 2016
MG1655,MOPS complete,0,chps,9.520348934911429e-06,phi_cyto,cellular processes and signaling,T,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,chps,1.493448989720812e-05,phi_cyto,cellular processes and signaling,T,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,chps,1.6311640263316618e-05,phi_cyto,cellular processes and signaling,T,0.738700370046123,Li et al. 2014
NCM3722,0.2% galactose,0,cira,2.490956e-05,phi_mem,metabolism,P,0.4892803627481966,Mori et al. 2021
EQ353,0.2% glucose,0,cira,2.9522266666666663e-05,phi_mem,metabolism,P,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,cira,8.902517e-05,phi_mem,metabolism,P,0.55,Mori et al. 2021
NQ1243,0.2% glucose,0,cira,8.088974e-05,phi_mem,metabolism,P,0.56,Mori et al. 2021
NQ1243,0.2% glucose,0,cira,8.388774e-05,phi_mem,metabolism,P,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,cira,0.0001040438,phi_mem,metabolism,P,0.71,Mori et al. 2021
NQ1243,0.2% glucose,0,cira,9.385977e-05,phi_mem,metabolism,P,0.72,Mori et al. 2021
NQ1243,0.2% glucose,0,cira,0.0001166168,phi_mem,metabolism,P,0.81,Mori et al. 2021
NQ1390,0.2% glucose,0,cira,5.802873e-05,phi_mem,metabolism,P,0.33,Mori et al. 2021
NQ1390,0.2% glucose,0,cira,6.63499e-05,phi_mem,metabolism,P,0.34,Mori et al. 2021
NQ1390,0.2% glucose,0,cira,5.82475e-05,phi_mem,metabolism,P,0.35,Mori et al. 2021
NQ1390,0.2% glucose,0,cira,7.53449e-05,phi_mem,metabolism,P,0.48,Mori et al. 2021
NQ1390,0.2% glucose,0,cira,7.112763e-05,phi_mem,metabolism,P,0.49,Mori et al. 2021
NQ1390,0.2% glucose,0,cira,6.902863e-05,phi_mem,metabolism,P,0.5,Mori et al. 2021
EQ 59,0.2% melibiose,0,cira,0.0002442641,phi_mem,metabolism,P,0.6817841120261757,Mori et al. 2021
NCM3722,0.4% sodium acetate,0,cira,0.0001021017,phi_mem,metabolism,P,0.5010702510071894,Mori et al. 2021
NCM3722,10 mM glucose-6-phosphate + 10 mM gluconate,0,cira,2.691559e-05,phi_mem,metabolism,P,1.1240224549620734,Mori et al. 2021
NCM3722,12 mM arabinose,0,cira,4.755771e-05,phi_mem,metabolism,P,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,cira,2.552684e-05,phi_mem,metabolism,P,0.9041050181216675,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,cira,0.0001193764,phi_mem,metabolism,P,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,cira,0.0001733294,phi_mem,metabolism,P,0.7701635339554948,Mori et al. 2021
BW25113,M9_glucose,0,cira,0.0085936588878025,phi_mem,metabolism,P,0.6931471805599453,Soufi et al. 2015
REL606,gluconate_growth,0,cira,2.1618086955049703e-05,phi_mem,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,cira,2.1618086955049703e-05,phi_mem,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,cira,1.4412057970033135e-05,phi_mem,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,cira,3.603014492508284e-05,phi_mem,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,glucose_time_course,0,cira,0.0006730889816681,phi_mem,metabolism,P,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,cira,0.0014507354750516,phi_mem,metabolism,P,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,cira,4.901133361660977e-05,phi_mem,metabolism,P,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS complete,0,cira,1.4237881345476392e-05,phi_mem,metabolism,P,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,cira,6.005844626360906e-06,phi_mem,metabolism,P,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,cira,4.075413625548943e-05,phi_mem,metabolism,P,0.738700370046123,Li et al. 2014
BW25113,glucose_minimal,0,cira,2.9906831741475743e-05,phi_mem,metabolism,P,0.21,Peebo et al. 2015
BW25113,glucose_minimal,0,cira,2.440448108387215e-05,phi_mem,metabolism,P,0.22,Peebo et al. 2015
BW25113,glucose_minimal,0,cira,2.445871115892128e-05,phi_mem,metabolism,P,0.26,Peebo et al. 2015
BW25113,glucose_minimal,0,cira,3.59757697472708e-05,phi_mem,metabolism,P,0.31,Peebo et al. 2015
BW25113,glucose_minimal,0,cira,4.739961160723278e-05,phi_mem,metabolism,P,0.36,Peebo et al. 2015
BW25113,glucose_minimal,0,cira,4.9498859280493953e-05,phi_mem,metabolism,P,0.41,Peebo et al. 2015
BW25113,glucose_minimal,0,cira,5.129118922480495e-05,phi_mem,metabolism,P,0.46,Peebo et al. 2015
BW25113,glucose_minimal,0,cira,4.535703667725162e-05,phi_mem,metabolism,P,0.51,Peebo et al. 2015
BW25113,rich,0,cira,4.500441853592263e-05,phi_mem,metabolism,P,0.25,Peebo et al. 2015
BW25113,rich,0,cira,5.211813261586312e-05,phi_mem,metabolism,P,0.35,Peebo et al. 2015
BW25113,rich,0,cira,5.2552861350897015e-05,phi_mem,metabolism,P,0.42,Peebo et al. 2015
BW25113,rich,0,cira,6.548094529539417e-05,phi_mem,metabolism,P,0.45,Peebo et al. 2015
BW25113,rich,0,cira,5.444363990350107e-05,phi_mem,metabolism,P,0.53,Peebo et al. 2015
BW25113,rich,0,cira,8.261218684622664e-05,phi_mem,metabolism,P,0.55,Peebo et al. 2015
BW25113,rich,0,cira,4.540576267686498e-05,phi_mem,metabolism,P,0.63,Peebo et al. 2015
BW25113,rich,0,cira,6.714248452062516e-05,phi_mem,metabolism,P,0.65,Peebo et al. 2015
BW25113,rich,0,cira,6.522272829649265e-05,phi_mem,metabolism,P,0.73,Peebo et al. 2015
BW25113,rich,0,cira,5.872505590294109e-05,phi_mem,metabolism,P,0.74,Peebo et al. 2015
BW25113,rich,0,cira,2.529060245854842e-05,phi_mem,metabolism,P,0.78,Peebo et al. 2015
BW25113,rich,0,cira,4.550319881842514e-05,phi_mem,metabolism,P,0.82,Peebo et al. 2015
BW25113,42C,0,cira,0.000203446609095,phi_mem,metabolism,P,0.66,Schmidt et al. 2016
BW25113,acetate,0,cira,0.0001462695443603,phi_mem,metabolism,P,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,cira,8.45898764005242e-05,phi_mem,metabolism,P,0.12,Schmidt et al. 2016
